291,Sigala,"585,246,783"
292,PNL,"584,525,620"
293,NAV,"583,674,776"
294,Frank Ocean,"574,115,517"
295,MEDUZA,"574,026,741"
296,Goodboys,"574,026,741"
297,Loud Luxury,"574,002,344"
298,Kesha,"573,663,529"
299,Playboi Carti,"566,861,927"
300,Fall Out Boy,"562,431,949"
301,Flume,"557,679,909"
302,Kid Ink,"554,593,308"
303,RAYE,"553,697,709"
304,Rick Ross,"552,990,188"
305,Vance Joy,"552,626,843"
306,Descemer Bueno,"551,828,499"
307,JAY Z,"551,289,353"
308,Labrinth,"547,721,214"
309,Luciano,"546,666,265"
310,Dan Caplen,"545,911,095"
311,blackbear,"541,213,422"
312,Luan Santana,"538,296,726"
313,Digital Farm Animals,"537,735,537"
314,Oasis,"536,389,759"
315,Brando,"535,952,660"
316,Portugal. The Man,"535,078,271"
317,Louis Tomlinson,"534,077,154"
318,Passenger,"531,313,940"
319,Jack Ü,"531,192,481"
320,Chris Jeday,"529,452,571"
321,Sam Hunt,"528,310,268"
322,Gemitaiz,"528,040,641"
323,Lalo Ebratt,"525,845,193"
324,Nimo,"525,004,033"
325,Machine Gun Kelly,"521,214,994"
326,Miguel,"515,878,033"
327,Starley,"512,391,762"
328,Nekfeu,"511,829,227"
329,Dakota,"511,714,631"
330,Ryan Riback,"510,441,071"
331,Simone & Simaria,"506,437,506"
332,Nego do Borel,"505,384,658"
333,James Bay,"504,753,728"
334,Booba,"502,284,729"
335,Kiiara,"502,186,362"
336,Apache 207,"501,886,670"
337,gnash,"501,121,797"
338,Noriel,"501,090,541"
339,Olivia O'Brien,"500,464,466"
340,PnB Rock,"500,307,499"
341,Mike Perry,"499,832,100"
342,ROZES,"499,252,309"
343,Martin Jensen,"499,152,102"
344,Ricky Martin,"497,852,957"
345,Sheck Wes,"497,468,324"
346,Dimelo Flow,"494,379,373"
347,The Greatest Showman Ensemble,"493,716,351"
348,Lana Del Rey,"491,977,150"
349,Bipolar Sunshine,"486,783,923"
350,LANY,"486,513,802"
351,watt,"482,980,181"
352,Luke Combs,"481,859,975"
353,Felipe Araújo,"481,522,415"
354,Christian Nodal,"480,813,082"
355,Skylar Grey,"480,276,542"
356,Luis Miguel,"479,221,554"
357,Bruno Martini,"478,731,539"
358,Francesco Yates,"475,919,660"
359,Disciples,"474,594,756"
360,Aloe Blacc,"473,038,037"
361,William Singe,"472,778,277"
362,Dennis Lloyd,"471,863,386"
363,Ezhel,"470,448,007"
364,BloodPop®,"469,480,782"
365,Sofia Reyes,"468,637,075"
366,Zac Efron,"466,141,159"
367,Bausa,"463,757,388"
368,Zendaya,"462,308,692"
369,Bryant Myers,"461,512,750"
370,Bizzey,"461,411,965"
371,Roddy Ricch,"461,010,895"
372,Murda Beatz,"460,761,510"
373,Cali Y El Dandee,"460,238,840"
374,Conrad Sewell,"458,595,654"
375,Jack & Jack,"454,818,256"
376,DRAM,"451,068,477"
377,Jerry Smith,"450,080,338"
378,Gustavo Mioto,"449,900,814"
379,Jessie J,"449,666,638"
380,ANAVITÓRIA,"449,439,695"
381,Jhay Cortez,"448,638,116"
382,Ultimo,"447,433,770"
383,Juanes,"446,400,013"
384,tha Supreme,"445,543,065"
385,Disclosure,"445,139,382"
386,Jul,"443,269,218"
387,Moira Dela Torre,"442,495,550"
388,Steve Aoki,"441,872,010"
389,Mr. Probz,"441,621,193"
390,Zeeba,"441,293,463"
391,Hugh Jackman,"439,541,839"
392,MNEK,"439,102,656"
393,Kungs,"438,747,561"
394,Afrojack,"437,948,550"
395,Keala Settle,"437,883,882"
396,"Tyler, The Creator","437,066,221"
397,bbno$,"436,725,590"
398,Y2K,"436,084,141"
399,Jason Mraz,"435,245,379"
400,Alec Benjamin,"434,340,448"
401,John Newman,"433,990,540"
402,Ludmilla,"431,009,848"
403,Marc Anthony,"430,826,381"
404,Jennifer Lopez,"430,153,267"
405,Mc Livinho,"429,806,495"
406,MERO,"429,080,463"
407,YoungBoy Never Broke Again,"428,280,737"
408,Famous Dex,"426,437,329"
409,Nico & Vinz,"426,386,327"
410,Paul McCartney,"425,393,226"
411,Wolfine,"421,387,925"
412,Dennis DJ,"418,352,495"
413,Lil Peep,"416,694,066"
414,Lil Mosey,"416,417,546"
415,Lil Dicky,"414,501,187"
416,Kane Brown,"414,395,619"
417,Sevn Alias,"414,204,344"
418,Cookin' On 3 Burners,"413,824,742"
419,Stefflon Don,"413,579,432"
420,Wisin & Yandel,"411,746,683"
421,6LACK,"411,058,374"
422,Josylvio,"410,981,349"
423,Emily Warren,"410,387,239"
424,SHY Martin,"410,270,110"
425,Sage The Gemini,"410,010,446"
426,Preme,"408,587,001"
427,Maty Noyes,"408,306,522"
428,Gilli,"407,682,479"
429,Brendon Urie,"407,322,740"
430,Dzeko,"406,106,914"
431,Henrique & Diego,"405,881,537"
432,R. City,"405,384,611"
433,CADE,"403,724,050"
434,Coez,"402,456,122"
435,Skepta,"401,753,889"
436,Robin Thicke,"401,279,226"
437,Wham!,"397,883,128"
438,Nick Jonas,"396,177,978"
439,Don Omar,"394,515,748"
440,Zacari,"393,915,496"
441,KC Rebell,"392,416,251"
442,Aya Nakamura,"391,657,782"
443,Years & Years,"391,176,279"
444,Noah Cyrus,"390,146,817"
445,Arctic Monkeys,"388,757,808"
446,Lil Tjay,"387,042,489"
447,Maggie Lindemann,"386,299,071"
448,Thomas Rhett,"385,567,352"
449,Dave,"385,410,658"
450,Ferrugem,"384,791,985"
451,Azet,"384,166,500"
452,RIN,"384,110,067"
453,Jowell & Randy,"382,846,456"
454,Astrid S,"382,474,966"
455,Russ,"382,456,747"
456,Jasmine Thompson,"375,627,116"
457,El Guincho,"375,227,561"
458,Maxwell,"373,953,491"
459,Pabllo Vittar,"372,820,562"
460,Alvaro Soler,"372,717,993"
461,Jesse & Joy,"371,161,835"
462,Joey Montana,"370,284,998"
463,Snakehips,"366,660,886"
464,Maître Gims,"365,687,047"
465,Marracash,"364,447,907"
466,Gue Pequeno,"363,740,527"
467,MC Kekel,"362,335,539"
468,Yo Gotti,"361,606,075"
469,Aminé,"358,406,337"
470,Zion,"358,246,243"
471,Blueface,"357,789,087"
472,Almighty,"357,095,903"
473,Adam Levine,"356,456,197"
474,Jonna Fraser,"356,229,323"
475,Snoop Dogg,"354,352,961"
476,Parson James,"353,313,128"
477,C. Tangana,"352,279,472"
478,A$AP Ferg,"351,600,475"
479,December Avenue,"348,596,521"
480,The Killers,"346,785,414"
481,MAGIC!,"345,210,452"
482,FRENSHIP,"344,778,079"
483,Diego & Victor Hugo,"342,928,091"
484,LSD,"342,671,179"
485,Joji,"342,292,150"
486,WALK THE MOON,"341,970,758"
487,Kontra K,"339,064,091"
488,Ina Wroldsen,"336,945,975"
489,Lilly Wood and The Prick,"336,911,411"
490,Becky Hill,"336,354,850"
491,The Vamps,"335,232,160"
492,Sam Martin,"335,191,608"
493,Ne-Yo,"333,796,962"
494,Loredana,"333,000,296"
495,Thalía,"332,637,194"
496,Ghali,"331,972,086"
497,Sam Feldt,"331,441,463"
498,Rvssian,"330,823,399"
499,David Bowie,"328,995,283"
500,Ski Mask The Slump God,"327,805,603"
501,Broederliefde,"327,503,325"
502,Sido,"327,049,418"
503,Ali Gatie,"326,626,615"
504,Joyner Lucas,"326,174,839"
505,Zion,"325,360,375"
506,MC G15,"325,314,665"
507,Toto,"325,062,676"
508,Koba LaD,"324,894,385"
509,Lary Over,"324,151,200"
510,Kai,"323,646,892"
511,Landon Cube,"322,622,317"
512,Sabrina Carpenter,"322,495,746"
513,Aitana,"322,241,447"
514,Martin Solveig,"322,024,242"
515,Haze,"319,322,354"
516,Fabri Fibra,"318,255,246"
517,Dadju,"315,814,202"
518,Phoebe Ryan,"314,811,589"
519,Taco Hemingway,"314,448,321"
520,Arizona Zervas,"309,063,537"
521,Calum Scott,"307,658,496"
522,Rombai,"304,855,320"
523,Usher,"303,358,291"
524,Kollegah,"303,109,851"
525,Flipp Dinero,"302,702,994"
526,Mc Zaac,"302,048,155"
527,Melim,"300,485,581"
528,Deorro,"300,254,428"
529,ScHoolboy Q,"300,172,152"
530,Micro Tdh,"296,980,225"
531,Alejandro Fernandez,"296,832,067"
532,Sofiane,"294,990,134"
533,Bing Crosby,"292,558,773"
534,Kevin Roldan,"292,153,525"
535,Ben&Ben,"291,903,191"
536,CHVRCHES,"291,836,159"
537,Hov1,"291,632,414"
538,NLE Choppa,"291,017,033"
539,Tinashe,"290,637,536"
540,Michael Jackson,"290,171,790"
541,Madman,"289,145,696"
542,Whitney Houston,"288,259,773"
543,BIA,"288,115,199"
544,Jon Bellion,"286,301,706"
545,Daniel Caesar,"285,959,163"
546,MC WM,"285,045,416"
547,Chino & Nacho,"284,425,878"
548,Tom Walker,"284,325,348"
549,J-AX,"281,843,458"
550,Veysel,"281,400,114"
551,AJR,"278,995,061"
552,Linkin Park,"278,821,110"
553,Dominic Fike,"278,496,332"
554,Justin Jesso,"277,978,142"
555,Jhene Aiko,"277,214,100"
556,Remy Boyz,"276,448,219"
557,Kelsea Ballerini,"275,765,066"
558,Lennon Stella,"275,655,343"
559,H.E.R.,"274,718,858"
560,Zuna,"273,862,300"
561,Eno,"269,967,757"
562,Beret,"269,113,078"
563,Alex Rose,"268,460,689"
564,Sky,"268,391,846"
565,Andy Grammer,"267,794,694"
566,Trey Songz,"266,767,529"
567,MACHETE,"266,419,348"
568,Capo,"265,302,170"
569,Marc E. Bassy,"264,915,877"
570,Slim Jxmmi,"264,777,788"
571,The Black Eyed Peas,"264,768,289"
572,Armin van Buuren,"264,638,754"
573,Juju,"264,623,218"
574,Skip Marley,"264,532,188"
575,Lookas,"262,806,793"
576,Conor Maynard,"261,717,452"
577,John Mayer,"259,563,036"
578,Angèle,"259,072,862"
579,YBN Nahmir,"258,605,615"
580,Ella Eyre,"258,506,906"
581,Milky Chance,"258,093,796"
582,Chencho Corleone,"257,637,733"
583,Regard,"253,512,107"
584,Showtek,"253,350,883"
585,Social House,"253,178,136"
586,Dardan,"252,865,986"
587,Oh Wonder,"252,008,027"
588,Mc Don Juan,"251,767,544"
589,Kevin Gates,"251,609,341"
590,Polo G,"251,336,168"
591,James Blunt,"251,284,848"
592,Alex Sensation,"250,730,824"
593,Guaynaa,"250,650,434"
594,Mahmood,"250,485,222"
