2352,Roshan,16.7
2353,iKON,16.7
2354,Confucio y Bopero,16.7
2355,Kacey Musgraves,16.7
2356,Wanda,16.7
2357,Dutty Dior,16.7
2358,Long Story,16.6
2359,Lustmord,16.6
2360,Better Halves,16.6
2361,Margarita La Diosa De La Cumbia,16.6
2362,Malvin,16.6
2363,柯有倫,16.6
2364,DJ Henrique da VK,16.6
2365,Ramil',16.6
2366,Maria Lucia Heiberg Rosenberg,16.6
2367,林憶蓮,16.6
2368,Manuş Baba,16.6
2369,Israel Kamakawiwo'ole,16.6
2370,Oscu,16.6
2371,Xamã,16.6
2372,HERO,16.6
2373,Mika Singh,16.5
2374,Low Roar,16.5
2375,Mara Sattei,16.5
2376,TOQUEL,16.5
2377,Collective Soul,16.5
2378,איתי לוי,16.5
2379,(G)I-DLE ((여자)아이들),16.5
2380,Nisa Fauzia,16.5
2381,Babyface,16.5
2382,Vianney,16.5
2383,Toni Braxton,16.5
2384,Fonseca,16.5
2385,Joe Cocker,16.4
2386,Mathea,16.4
2387,Athena,16.4
2388,Kamo Mphela,16.4
2389,Petri Nygård,16.4
2390,Dizzy,16.4
2391,Tove Brattland,16.4
2392,Hua Chenyu,16.4
2393,Salee,16.4
2394,Lesley Duncan,16.4
2395,Pierre-Laurent Aimard,16.4
2396,Santiago Córdoba,16.4
2397,Muller Chamber Choir,16.4
2398,Meng-Hsien Peng,16.4
2399,Hollyn,16.4
2400,The Pinafores,16.4
2401,王若琳,16.3
2402,Los Nota Lokos,16.3
2403,Dj Sunco,16.3
2404,布萊德利・庫柏,16.3
2405,Le Big Bazar,16.3
2406,松任谷由実,16.3
2407,Martin Solveig,16.3
2408,Cristiano Malgioglio,16.3
2409,Adnan Dhool,16.2
2410,Genesis,16.2
2411,陳慧敏,16.2
2412,LayZ,16.2
2413,Vaya Con Dios,16.2
2414,Cauty,16.2
2415,鄧小巧,16.2
2416,Nduduzo Makhathini,16.2
2417,Nora Fischer,16.2
2418,Marnix Dorrestein,16.2
2419,Penguin Prison,16.2
2420,Højskolesangbogen,16.2
2421,Kai-Ching Chang,16.2
2422,Benjamin Shute,16.2
2423,Instrumental Piano Universe,16.2
2424,MARUV,16.2
2425,舐達麻,16.2
2426,Seeed,16.2
2427,Basta,16.1
2428,Agnes Obel,16.1
2429,Rabbi Ahmed,16.1
2430,St. Paul,16.1
2431,The Broken Bones,16.1
2432,Наутилус Помпилиус,16.1
2433,Innoss'B,16.1
2434,"Earth, Wind & Fire",16.1
2435,ペンタトニックス,16.1
2436,The Revivo Project,16.1
2437,李克勤,16.1
2438,BUMP OF CHICKEN,16.1
2439,Nio Garcia,16.1
2440,X Ambassadors,16
2441,Teflon Brothers,16
2442,ACTART,16
2443,P-Square,16
2444,Dabs,16
2445,Billy Idol,16
2446,Bishop Briggs,16
2447,costee,16
2448,Nielson,16
2449,Madame,16
2450,Dynho Alves,16
2451,Bathory,15.9
2452,Kabir Suman,15.9
2453,Cannonball Adderley,15.9
2454,Pastis,15.9
2455,angel piano,15.9
2456,Twinkle Twinkle Little Star,15.9
2457,Taron Egerton,15.9
2458,Marwa Loud,15.9
2459,Rim'K,15.9
2460,Benjamin Dube,15.9
2461,Keen Levy,15.9
2462,Lil' Kleine,15.9
2463,UU,15.9
2464,Poundz,15.8
2465,Nebezao,15.8
2466,Miranda Lambert,15.8
2467,Blur,15.8
2468,Rednex,15.8
2469,Dillon Francis,15.8
2470,Григорий Лепс,15.8
2471,Queen Jenny,15.8
2472,Glen Campbell,15.8
2473,Canelita,15.8
2474,MIKA,15.8
2475,Lidia Buble,15.8
2476,Melissa Horn,15.8
2477,WANDS,15.8
2478,yui (FLOWER FLOWER) × ミゾベリョウ (odol),15.8
2479,Fall Out Boy,15.8
2480,Carly Rae Jepsen,15.8
2481,Muti,15.8
2482,Maktub,15.8
2483,Mr. Einstein,15.8
2484,The Brow Beat,15.7
2485,林家謙,15.7
2486,山下達郎,15.7
2487,Samba de Coco Raízes de Arcoverde,15.7
2488,Rebel Son,15.7
2489,Studio Nicktendo,15.7
2490,Kiefer,15.7
2491,HitoshizukuYama△,15.7
2492,Zé Felipe,15.7
2493,Selda Bağcan,15.7
2494,Krass Klassenfahrt,15.7
2495,Almighty,15.7
2496,Jeet Gannguli,15.7
2497,Shooter Gang,15.7
2498,Ingrid Andress,15.7
2499,Girls' Generation,15.6
2500,Tiago Iorc,15.6
2501,Maher Zain,15.6
2502,Pietro Basile,15.6
2503,Dawid Podsiadło,15.6
2504,Yuri,15.6
2505,Wasan,15.6
2506,Asanee,15.6
2507,Gary Glitter,15.6
2508,Christian Steiffen,15.6
2509,RAYE,15.5
2510,TY1,15.5
2511,Daniel Adams-Ray,15.5
2512,Amari,15.5
2513,Clara Nunes,15.5
2514,The Drawing Room,15.5
2515,Hema Dhyani,15.5
2516,This American Life,15.5
2517,Filipinki,15.5
2518,威爾·阿克曼,15.5
2519,Khuzani,15.5
2520,Emmanuel,15.5
2521,Geechi,15.5
2522,Brihang,15.5
2523,Daniel Balavoine,15.5
2524,DJ Project,15.5
2525,Only The Family,15.5
2526,Rema,15.4
2527,Flight Facilities,15.4
2528,Uchana Amit,15.4
2529,Nile Rodgers,15.4
2530,Racoon,15.4
2531,Il Divo,15.4
2532,Sleep Music Lullabies,15.4
2533,The Highwomen,15.4
2534,Gisela,15.4
2535,Willemijn Verkaik,15.4
2536,Robbie Wessels,15.3
2537,Mini Pop Kids,15.3
2538,Dardan,15.3
2539,Donkeyboy,15.3
2540,Mohamed Hamaki,15.3
2541,杨小壮,15.3
2542,Crush,15.3
2543,Kase.O,15.3
2544,2 Chainz,15.3
2545,"Austria 3 - Abros, Fendrich, Danzer",15.3
2546,Arruda,15.3
2547,Peri Pane,15.3
2548,Sonny Clark Trio,15.3
2549,Chris Lee,15.3
2550,Vladimir Ilyich Lenin,15.3
2551,Chandra Kumar Dong,15.3
2552,MERRY,15.3
2553,Dúo Tiempo de Sol,15.3
2554,Frijo,15.2
2555,Cory Marks,15.2
2556,Franglish,15.2
2557,Birdy,15.2
2558,Shu-bi-dua,15.2
2559,CNBLUE,15.2
2560,Vincent Niclo,15.2
2561,Karl Böhm,15.1
2562,Rochak,15.1
2563,Alzate,15.1
2564,Anacondaz,15.1
2565,Ne-Yo,15.1
2566,EXO-SC,15.1
2567,Itay Levy,15.1
2568,Tekno,15.1
2569,Payung Teduh,15.1
2570,Kringkastingsorkestret,15.1
2571,Prince Kaybee,15.1
2572,Wang Zhuocheng,15.1
2573,Ozen Rajneesh,15.1
2574,George Mann,15.1
2575,Rik Palieri,15.1
2576,The Well Pennies,15.1
2577,Juan Martin,15.1
2578,Louis Petrucciani,15.1
2579,Michel Petrucciani,15.1
2580,Lenny White,15.1
2581,Sabrina Claudio,15.1
2582,李宗盛,15.1
2583,防彈少年團,15.1
2584,PRODUCE 101 JAPAN,15
2585,Spa Music,15
2586,Sheikh Mishari Alafasy,15
2587,Michelle,15
2588,AMCHI,15
2589,RYZE,15
2590,Binomio De Oro De América,15
2591,Jagjit Singh,15
2592,Ocean Alley,15
2593,Johnny,15
2594,蕭敬騰,15
2595,Harris Jayaraj,14.9
2596,Imany,14.9
2597,Lorenzo,14.9
2598,Sonu Nigam,14.9
2599,Paolo Buonvino,14.9
2600,Laura Pausini,14.9
2601,Pongsit Kampee,14.9
2602,Amenazzy,14.9
2603,Tyler Childers,14.9
2604,Vetusta Morla,14.9
2605,Emil Stabil,14.9
2606,Lars Bremnes,14.9
2607,Laura Alvini,14.9
2608,The Almanac Singers,14.9
2609,Fats Domino,14.9
2610,Nao Matsuzaki,14.9
2611,Monika Mauch,14.9
2612,Capricornus Ensemble Stuttgart,14.9
2613,Fouli,14.9
2614,Carin León,14.9
2615,SiR,14.9
2616,Meditative Mind,14.9
2617,Mpumi,14.8
2618,Vijay Prakash,14.8
2619,Jasmine Sokko,14.8
2620,Shirin David,14.8
2621,Noel(노을),14.8
2622,백예린 (Yerin Baek),14.8
2623,De Su,14.8
2624,Kerispatih,14.8
2625,Blaq Diamond,14.7
2626,Ahzee,14.7
2627,El Pot Petit,14.7
2628,Nahaze,14.7
2629,Chethan Naik,14.7
2630,Pancham Jeeva,14.7
2631,Shashank Sheshagiri,14.7
2632,Espen Lind,14.7
2633,Alejandro Fuentes,14.7
2634,Askil Holm,14.7
2635,Zack Knight,14.7
2636,Vera,14.7
2637,Manu Pilas,14.7
2638,İrem Derici,14.7
2639,Jeff Kinney,14.7
2640,Carlos Kleiber,14.7
2641,Sarius,14.7
2642,Henk Damen,14.7
2643,Petter Katastrofe,14.7
2644,Black Gospel Choir Benediction,14.7
2645,Love Positions,14.7
2646,Woody Guthrie,14.7
2647,Peter Hawes,14.7
2648,Lee Hays,14.7
2649,Tom Glazer,14.7
2650,The Law,14.7
2651,Efisio Cross,14.7
2652,HAEVN,14.7
2653,Nine Chen,14.6
2654,peterpan,14.6
2655,Akshay Kumar,14.6
2656,Francesco Guccini,14.6
2657,Freschta Akbarzada,14.6
2658,Barenaked Ladies,14.6
2659,Atom Chanakan,14.6
2660,Ronny Mosuse,14.6
2661,Okean Elzy,14.6
2662,Khesari Lal Yadav,14.6
2663,Masters,14.6
2664,joel music,14.6
2665,Милена Голева,14.6
2666,Nonsens,14.6
2667,Gang Starr,14.6
2668,PSICOLOGI,14.6
2669,Meditation Masters,14.5
2670,Projota,14.5
2671,維也納愛樂,14.5
2672,Пневмослон,14.5
2673,Analaga,14.5
2674,Blue Ivy Carter,14.5
2675,Phil Collins,14.5
2676,Mc Dricka,14.5
2677,Fous de la Mer,14.5
2678,Broods,14.5
2679,Era Istrefi,14.5
2680,釈迦坊主,14.5
2681,Humood Alkhudher,14.5
2682,Pipe Bueno,14.5
2683,The Naked and Famous,14.5
2684,MORTEN,14.5
2685,Toadmortons,14.5
2686,globe,14.5
2687,Ginny Owens,14.5
2688,BRAĆA GRIMM,14.5
2689,Trio Pittsburgh,14.5
2690,Laura Gibson,14.5
2691,Santhosh Narayanan,14.5
2692,Markul,14.4
2693,Herbert von Karajan,14.4
2694,Creepy Nuts,14.4
2695,Michel Jonasz,14.4
2696,Exodus Hd,14.4
2697,Kent,14.4
2698,Chef'Special,14.4
2699,Pure,14.4
2700,Judika,14.4
2701,ותן חלקנו,14.4
2702,Ankush Raja,14.4
2703,HoneyWorks,14.4
2704,"Cuza, Irina Rimes",14.4
2705,Sura Isgenderli,14.4
2706,JAY1,14.4
2707,The Hu,14.4
2708,Alka Yagnik,14.4
2709,Susanne Sundfør,14.4
2710,Wizzard,14.3
2711,Sofia Reyes,14.3
2712,Stephane Collin,14.3
2713,Alle Farben,14.3
2714,BRADO,14.3
2715,GONE.Fludd,14.3
2716,Snatam Kaur,14.3
2717,PA Sports,14.3
2718,Malk De Koijn,14.3
2719,Thomas Arya,14.3
2720,Medina,14.3
2721,Big Scythe,14.3
2722,R. Kelly,14.3
2723,First Aid Kit,14.3
2724,小森美戴維斯,14.3
2725,甸馬田,14.3
2726,Santo,14.3
2727,Bjørn Eidsvåg,14.3
2728,初音ミク,14.2
2729,Fish Leong,14.2
2730,Usop,14.2
2731,Bohemia,14.2
2732,עדן חסון,14.2
2733,Sumit Goswami,14.2
2734,Busters,14.2
2735,The Four Seasons,14.2
2736,Nupur Sanon,14.2
2737,LIL KRYSTALLL,14.1
2738,Gwen Stefani,14.1
2739,PEACHY,14.1
2740,Adriel Favela,14.1
2741,POCAH,14.1
2742,Poshlaya Molly,14.1
2743,Vamp,14.1
2744,Yo Yo Honey Singh,14.1
2745,DMX,14.1
2746,Rufus Wainwright,14.1
2747,ALEX,14.1
2748,RUS,14.1
2749,Per Erik Høsøien,14.1
2750,Ida Brodal,14.1
2751,Lykke Li,14.1
2752,Omy de Oro,14.1
2753,佐倉綾音(天宮さくら)、内田真礼(東雲初穂)、 山村 響(望月あざみ)、 福原綾香(アナスタシア・パルマ)、早見沙織(クラリス),14.1
2754,七月半 SevenFat,14.1
2755,Soul Survivors,14.1
2756,Lama Gyurme,14.1
2757,Jean-Philippe Rykiel,14.1
2758,Marcus D,14.1
2759,Neelu Rangili,14.1
2760,Nurminsky,14
2761,梁靜茹,14
2762,Westernhagen,14
2763,Gaab,14
2764,Zendaya,14
2765,三阪咲,14
2766,Sadık Karan,14
2767,Bibi Blocksberg,14
2768,Yerin Baek,14
2769,Sabaton,14
2770,Florian Rus,14
2771,Meat Loaf,14
2772,DJ Guuga,13.9
2773,Cliff Richard,13.9
2774,Bandaga,13.9
2775,Nicklas Sahl,13.9
2776,Glades,13.9
2777,Bon Entendeur,13.9
2778,Jimi Hendrix,13.9
2779,Symphony Worship,13.9
2780,Psirico,13.9
2781,Разные исполнители,13.9
2782,李靖筠,13.9
2783,Jamua,13.9
2784,John Foxx,13.9
2785,"Vicente ""El Granaino""",13.9
2786,New Creation Worship,13.9
2787,Ludovice Ensemble,13.9
2788,Hugo Oliveira,13.9
2789,MK,13.9
2790,FACE,13.8
2791,Pascal Letoublon,13.8
2792,V.O.S,13.8
2793,Hjalmer,13.8
2794,Prince Royce,13.8
2795,The Temptations,13.8
2796,Gebetshaus,13.8
2797,Snow Man,13.8
2798,Kacper Blonsky,13.8
2799,Zbigniew Preisner,13.8
2800,Джиган,13.8
2801,Les Enfoirés,13.8
2802,Bob do Contra,13.8
2803,Hallman,13.8
2804,Abraham Mateo,13.7
2805,Sachin-Jigar,13.7
2806,Danti,13.7
2807,Alceu Valença,13.7
2808,Carl Brave,13.7
2809,AIELLO,13.7
2810,Tom Gregory,13.7
2811,Fugees,13.7
2812,Kube,13.7
2813,Jhonny Rivera,13.7
2814,Nicola Siciliano,13.7
2815,Polina Gagarina,13.7
2816,Banda MS,13.7
2817,ALIZADE,13.7
2818,Zac Liu,13.7
2819,Mago de Sousa,13.7
2820,B Hitmasters,13.7
2821,The R,13.7
2822,Leningrad,13.7
2823,Ringnes-Ronny,13.7
2824,Bruno,13.7
2825,The Score,13.6
2826,Esko,13.6
2827,Alfie Boe,13.6
2828,Alif,13.6
2829,Dizzy Mizz Lizzy,13.6
2830,Periko,13.6
2831,Jessi Leon,13.6
2832,Marrone,13.6
2833,ジョン・ウィリアムズ,13.6
2834,אייל גולן,13.6
2835,SixTONES (ストーンズ),13.6
2836,Zenon Martyniuk,13.6
2837,Citybois,13.6
2838,德永英明,13.6
2839,Thomas Rhett,13.6
2840,Savage Garden,13.6
2841,Saad Lamjarred,13.6
2842,Kamazu,13.6
2843,Rémy,13.6
2844,Yann Tiersen,13.5
2845,Гио ПиКа,13.5
2846,CHINCHILLA,13.5
2847,Il Volo,13.5
2848,Katerine,13.5
2849,OFB,13.5
2850,Don Mclean,13.5
2851,Busiswa,13.5
2852,Mohamed Ramadan,13.5
2853,Frankie Ruíz,13.5
2854,Jonathan Roy,13.5
2855,Zé Du Pau,13.5
2856,The Frames,13.5
2857,Евгений Светланов,13.5
2858,Государственный Академический Симфонический Оркестр СССР,13.5
2859,Melk,13.5
2860,黃鶯鶯,13.5
2861,Lebo Sekgobela,13.5
2862,Magnus Uggla,13.5
2863,Luciano Pavarotti,13.5
2864,Patrick Watson,13.5
2865,Yovie Widianto,13.4
2866,Ari Lennox,13.4
2867,נועה קירל,13.4
2868,Lorenzo Baglioni,13.4
2869,Ronald Borjas,13.4
2870,Thelma Plum,13.4
2871,Levent Yüksel,13.4
2872,HesaÄijä,13.4
2873,Lellow,13.4
2874,Britney Spears,13.4
2875,X1,13.4
2876,Lara Veronin,13.4
2877,Natos y Waor,13.3
2878,milet,13.3
2879,DJ RD,13.3
2880,Lucky Dube,13.3
2881,Mylène Farmer,13.3
2882,Wincent Weiss,13.3
2883,Casper Magico,13.3
2884,Lars Vaular,13.3
2885,50 Cent,13.3
2886,R-Wan,13.3
2887,Rds Christmas Band,13.3
2888,Yang Qiyu,13.3
2889,Константин Никольский,13.3
2890,Apollo and Pan,13.3
2891,Steven Devine,13.3
2892,Charlie Brown Jr.,13.3
2893,Mr Eazi,13.3
2894,Singular,13.3
2895,Madhu Priya,13.3
2896,NICECNX,13.3
2897,Claudia de Breij,13.2
2898,Banda Coloso,13.2
2899,Jim McCann,13.2
2900,Chris Viz,13.2
2901,Yksi Totuus,13.2
2902,Mi Casa,13.2
2903,Sorriso Maroto,13.2
2904,Океан Ельзи,13.2
2905,Andrew Bond,13.2
2906,Daniel Pemberton,13.2
2907,Linda Beldad,13.2
2908,Calvin De Leon,13.2
2909,דולי ופן,13.2
2910,염따 (YUMDDA),13.2
2911,Łobuzy,13.2
2912,Pindu,13.2
2913,Li-Ang Chang,13.2
2914,Roberto Roena,13.2
2915,Sinsinati,13.2
2916,Eylem Aktaş,13.2
2917,Cem Tuncer,13.2
2918,張國榮,13.2
2919,Pinkfong,13.2
2920,Halil Sezai Paracikoglu,13.2
2921,Gue Pequeno,13.2
2922,畢烈谷巴,13.2
2923,Singga,13.2
2924,Talk Talk,13.2
2925,Hanan Ben Ari,13.2
2926,Flow G,13.1
2927,Van Halen,13.1
2928,A Great Big World,13.1
2929,梁釗峰,13.1
2930,Poetas de la Guitarra,13.1
2931,Indochine,13.1
2932,Inna,13.1
2933,N.Flying,13.1
2934,Clouseau,13.1
2935,We The Kingdom,13.1
2936,吳若希,13.1
2937,John Foreman,13.1
2938,Lino,13.1
2939,Gökçe Kılınçer,13.1
2940,王傑,13.1
2941,Jhené Aiko,13
2942,Kimbra,13
2943,Freddy Kalas,13
2944,ToNick,13
2945,Eliad Nachum,13
2946,Łydka Grubasa,13
2947,DJ Frodo,13
2948,Alexander Rybak,13
2949,"Sasha, Benny y Erik",13
2950,Vesala,13
2951,Anıl Piyancı,13
2952,Varun Dhawan,13
2953,White 2115,13
2954,Eve,13
2955,Marc Almond,13
2956,Ronan Keating,13
2957,FictionJunction feat. LiSA,12.9
2958,Moriah Hazeltine,12.9
2959,Chris Renzema,12.9
2960,Дискотека Авария,12.9
2961,FERNANDO BURBANO,12.9
2962,Karas,12.9
2963,Filatov,12.9
2964,Sofiane,12.9
2965,Ukendt Kunstner,12.9
2966,Nil Moliner,12.9
2967,Mon Laferte,12.9
2968,Arcade Fire,12.9
2969,Not3s,12.9
2970,Maggie Rogers,12.8
2971,The Parkinson,12.8
2972,HEDEGAARD,12.8
2973,Mc Teteu,12.8
2974,J. Y. Park,12.8
2975,陸虎,12.8
2976,Arvey,12.8
2977,Thomas Helmig,12.8
2978,Can Gox,12.8
2979,Gestört aber GeiL,12.8
2980,Marcus,12.8
2981,Martinus,12.8
2982,Lang Lang,12.8
2983,Nico & Vinz,12.8
2984,Grupo Ensamble,12.8
2985,The Avener,12.8
2986,Inez,12.8
2987,Rubén Blades,12.8
2988,Irina Rimes,12.8
2989,Paul Kalkbrenner,12.8
2990,Demon,12.8
2991,中川奈美,12.8
2992,椎名 豪,12.8
2993,lasah,12.8
2994,A*Teens,12.8
2995,Punch,12.8
2996,Igor Levit,12.8
2997,Gökhan Kırdar,12.8
2998,Deys,12.8
2999,10cm,12.7
3000,Miko,12.7
3001,Олег Кензов,12.7
3002,邱振哲,12.7
3003,G-Eazy,12.7
3004,BoA,12.7
3005,Balti,12.7
3006,Trentemøller,12.7
3007,Buju Banton,12.7
3008,Kumar Sanu,12.7
3009,Kranium,12.7
3010,Mata,12.7
3011,Ray Dalton,12.7
3012,Os Barões da Pisadinha,12.7
3013,蘇打綠,12.6
3014,Юлианна Караулова,12.6
3015,氷川きよし,12.6
3016,Barão Vermelho,12.6
3017,Mr. Probz,12.6
3018,Casting Crowns,12.6
3019,ЭGO,12.6
3020,Slade,12.6
3021,Gary Le Mel,12.6
3022,Willis Drummond,12.6
3023,Mio,12.6
3024,Melanie C,12.6
3025,Mc Kekel,12.6
3026,方大同,12.6
3027,Lily Allen,12.6
3028,Mc Lele JP,12.6
3029,Relaxing Music,12.6
3030,Disclosure,12.5
3031,Luche,12.5
3032,Eros Ramazzotti,12.5
3033,TJR,12.5
3034,豆柴の大群,12.5
3035,Internet Money,12.5
3036,Aldo Trujillo,12.5
3037,H ZETTRIO,12.5
3038,Anaïs Delva,12.5
3039,Priscilla Alcântara,12.5
3040,Piękni i Młodzi,12.5
3041,Bayronfire,12.5
3042,K. Michelle,12.4
3043,Lee Kernaghan,12.4
3044,Marion Jola,12.4
3045,Nayt,12.4
3046,Yola Semedo,12.4
3047,"""Cats"" 1983 Broadway Cast",12.4
3048,Capital Inicial,12.4
3049,Jeffrey Heesen,12.4
3050,De Eneste To,12.4
3051,Shy Lennox,12.4
3052,Shaina Noll,12.4
3053,STEREO,12.4
3054,Yanni,12.4
3055,Conor Maynard,12.4
3056,Michael Bolton,12.4
3057,JABiD,12.4
3058,Chichí Peralta,12.4
3059,will.i.am,12.4
3060,Luchè,12.4
3061,Fumaratto,12.4
3062,Dolu Kadehi Ters Tut,12.3
3063,Heimweh,12.3
3064,chillwagon,12.3
3065,Lanek,12.3
3066,Polimá Westcoast,12.3
3067,Ida Paul,12.3
3068,Kalle Lindroth,12.3
3069,Skillet,12.3
3070,Yanzi Sun,12.3
3071,AKMU,12.3
3072,Lounge Safari Buddha Chillout do Mar Café,12.3
3073,Joni Mitchell,12.3
3074,Abdul Rahman Al-Sudais,12.3
3075,Los Toribianitos,12.3
3076,Nik Tendo,12.3
3077,Fernando,12.3
3078,Sorocaba,12.3
3079,"Francy ""La Voz Popular de América""",12.3
3080,Plutónio,12.3
3081,AJ Mitchell,12.3
3082,ジェニーハイ,12.3
3083,Korn,12.3
3084,Chris Tomlin,12.3
3085,BAEKHYUN,12.2
3086,Zemfira,12.2
3087,Mauro Picotto,12.2
3088,Asena İrmikci,12.2
3089,Graafs,12.2
3090,Douvoordag,12.2
3091,Ara Malikian,12.2
3092,Peter Sommer,12.2
3093,Saia Rodada,12.2
3094,Lauryn Hill,12.2
3095,Chico Rose,12.2
3096,Pepe Aguilar,12.2
3097,Pomme,12.2
3098,Jeremih,12.2
3099,Foals,12.2
3100,Elastinen,12.2
3101,Do,12.2
3102,ปรีชา ปัดภัย,12.2
3103,Iron Butterfly,12.2
3104,Joyous Celebration,12.2
3105,Арсен Шахунц,12.2
3106,Dreamville,12.2
3107,MAN WITH A MISSION,12.2
3108,FKA twigs,12.2
3109,Jey Blessing,12.1
3110,Darwin Grajales,12.1
3111,Highly Suspect,12.1
3112,Natasja,12.1
3113,Gordon Lightfoot,12.1
3114,Kika,12.1
3115,Руки Вверх х Artik,12.1
3116,Maraísa,12.1
3117,מור,12.1
3118,Niccolò Moriconi,12.1
3119,우주쪼꼬미,12.1
3120,Stefania,12.1
3121,Milana,12.1
3122,Nacho,12.1
3123,Kauan,12.1
3124,Matheus,12.1
3125,Cat Stevens,12.1
3126,La Oreja de Van Gogh,12.1
3127,Jahn Teigen,12.1
3128,Çocuk şarkıları Superstar,12.1
3129,Kim Hyo Eun,12.1
3130,Feli,12.1
3131,JazziDisciples,12.1
3132,Noel Schajris,12.1
3133,The Cabas,12.1
3134,Vinsins,12.1
3135,Räuber,12.1
3136,lasah × sasakure.UK,12.1
3137,Sheikh Yasser Al Dossari,12.1
3138,Аквариум,12.1
3139,Última Llave,12.1
3140,Cardenales De Nuevo León,12.1
3141,Orochi,12
3142,Thaman S.,12
3143,Cast Of “Mamma Mia! Here We Go Again”,12
3144,The Ronettes,12
3145,Harun Kolçak,12
3146,Ulises Bueno,12
3147,Lærke Emilie,12
3148,Hussain Al Jassmi,12
3149,Gilberto Gil,12
3150,Hande Yener,12
3151,Kamo Manje,12
3152,משתתפי פליי פסטיגל (2019),12
3153,Manuel,12
3154,Sonny Fodera,12
3155,Gabrielle,11.9
3156,Tim Rice,11.9
3157,Mahen,11.9
3158,Darlene Zschech,11.9
3159,Eden Meiri,11.9
3160,Sleeping Mozart Relaxing Baby,11.9
3161,Josh.,11.9
3162,香港人,11.9
3163,Cheng Xiao,11.9
3164,Ruth Fazal,11.9
3165,Reina del Cid,11.9
3166,JAM Project,11.9
3167,Arthur Rubinstein Philharmonic Orchestra,11.9
3168,Henny Vrienten,11.9
3169,DI-RECT,11.9
3170,Ashafar,11.9
3171,Bahh Tee,11.9
3172,Kraftwerk,11.9
3173,三浦大知,11.9
3174,ちゃんみな,11.9
3175,Ozan Doğulu,11.8
3176,Ruhan Du Toit,11.8
3177,Antonis Remos,11.8
3178,Gloria Groove,11.8
3179,Đen,11.8
3180,Ari Lasso,11.8
3181,Status Quo,11.8
3182,Lusanda Beja,11.8
3183,Lagum,11.8
3184,Luiza e Maurílio,11.8
3185,JayDaYoungan,11.8
3186,アリアナ・グランデ,11.8
3187,Youssou N'Dour,11.8
3188,蕭煌奇,11.8
3189,Charlie Zhou,11.8
3190,وائل كافوري,11.8
3191,Kinder Lieder,11.7
3192,Junior H,11.7
3193,Mud,11.7
3194,Karel Gott,11.7
3195,Max Schmiedl,11.7
3196,Mustafa Yıldızdoğan,11.7
3197,Ryo Yoshimata,11.7
3198,Los Askis,11.7
3199,Lissie,11.7
3200,planetboom,11.7
3201,edi,11.7
3202,Claudio Capéo,11.7
3203,Los Jaivas,11.7
3204,Ammy Virk,11.7
3205,Rat City,11.7
3206,Andra Day,11.7
3207,Da-iCE,11.7
3208,ASH ISLAND,11.7
3209,Birsen Tezer,11.7
3210,Tiffany,11.7
3211,Taburete,11.7
3212,Wolfgang Ambros,11.7
3213,Amartya Bobo Rahut,11.6
3214,Ross DuBois,11.6
3215,Orquesta N'SAMBLE,11.6
3216,Słoń,11.6
3217,Grupo Exterminador,11.6
3218,Gökhan Türkmen,11.6
3219,吉田 羊,11.6
3220,Julieta Venegas,11.6
3221,alt-J,11.6
3222,Ajay-Atul,11.6
3223,周國賢,11.6
3224,Lata Mangeshkar,11.6
3225,Jay Baker,11.6
3226,Effie,11.6
3227,永彬Ryan.B,11.6
3228,Jean-Philippe Crespin,11.6
3229,Bernard Davois,11.6
3230,Il Est Vilaine,11.6
3231,Wise Guys Octet,11.6
3232,Jess Glynne,11.6
3233,Javiielo,11.6
3234,U.S.A. for Africa,11.5
3235,Mercedes the Virus,11.5
3236,Simon la Letra,11.5
3237,Mark Eliyahu,11.5
3238,Héroes del Silencio,11.5
3239,Loreen,11.5
3240,Mario Bautista,11.5
3241,Fabrizio De André,11.5
3242,Kishore Kumar,11.5
3243,Zazie,11.5
3244,ZICO,11.5
3245,Disco Marek,11.5
3246,ikiye on kala,11.5
3247,Robbz,11.5
3248,Shayne Ward,11.5
3249,Dopebwoy,11.5
3250,Kim Larsen,11.5
3251,JC,11.4
3252,Ciara,11.4
3253,Taryn,11.4
3254,Хаски,11.4
3255,小宇-宋念宇,11.4
3256,SUGA,11.4
3257,Miguel,11.4
3258,Silent Sanctuary,11.4
3259,NorthKid,11.4
3260,Jillian Edwards,11.4
3261,Angel Nation,11.4
3262,Immer Hansi,11.4
3263,[Alexandros],11.4
3264,Shania Twain,11.4
3265,マイケル・ジャクソン,11.4
3266,Little River Band,11.4
3267,Jimilian,11.4
3268,Gölä,11.4
3269,Love Yi,11.4
3270,Randy Edelman,11.4
3271,Saucy Dog,11.4
3272,Jacky Cheung,11.4
3273,Obie Trice,11.3
3274,Dalyb,11.3
3275,Peter Nagy,11.3
3276,Kraantje Pappie,11.3
3277,Микаэл Таривердиев,11.3
3278,YUMDDA,11.3
3279,Banda Los Sebastianes,11.3
3280,Era Wadi,11.3
3281,Heinrich Schiff,11.3
3282,Hagen Quartett,11.3
3283,Suite Strings Duet,11.3
3284,Azjah,11.3
3285,King Brandon,11.3
3286,Tatak Pinoy All-Stars,11.3
3287,Boulevard Depo,11.3
3288,THE CARTERS,11.3
3289,Apulanta,11.3
3290,奈美詩葛,11.3
3291,Haze,11.3
3292,Gorgon City,11.3
3293,Mariah,11.3
3294,Dani M,11.3
3295,Ink Waruntorn,11.2
3296,Syava,11.2
3297,Mc Bola,11.2
