71,Callejeros - Creo,254,,95,,"237,944","31,187,382"
72,Neo Pistea - Tumbando el Club,41,12,2,(x1),"2,205,767","30,941,294"
73,Anuel Aa - Amanece,55,1,10,,"1,108,689","30,862,487"
74,Alex Rose - Toda - Remix,30,23,1,(x2),"1,508,160","30,859,075"
75,Shawn Mendes - Señorita,28,10,4,,"1,699,254","30,592,384"
76,J Balvin - Reggaeton,48,9,7,,"1,324,076","30,554,634"
77,WOS - CANGURO,21,12,3,(x4),"2,547,267","30,454,744"
78,Anuel Aa - Sola (Remix),68,,12,,"658,740","29,864,025"
79,J Balvin - Safari,71,18,3,(x1),"973,635","29,616,885"
80,Reik - Amigos Con Derechos,59,4,9,,"948,740","29,560,767"
81,Ozuna - Síguelo Bailando,63,2,10,,"1,002,185","29,514,296"
82,TINI - 22,35,2,9,,"1,174,014","29,424,675"
83,Ed Sheeran - Thinking out Loud,236,16,4,,"193,238","29,315,186"
84,"Sofia Reyes - 1, 2, 3",62,1,10,,"798,955","28,874,309"
85,Anitta - Downtown,59,8,6,,"1,303,263","28,768,331"
86,Sech - Que Mas Pues - Remix,38,,14,,"1,000,673","28,698,741"
87,Maluma - 11 PM,33,1,10,,"1,134,919","28,591,644"
88,Divididos - Spaghetti del Rock,188,,87,,"268,618","28,434,216"
89,Carlos Vives - La Bicicleta,92,20,2,(x3),"695,213","28,341,242"
90,J Balvin - LA CANCIÓN,27,6,7,,"1,408,064","28,309,301"
91,Anuel Aa - Ella Quiere Beber - Remix,61,,15,,"956,964","28,141,787"
92,Dalex - Cuaderno,34,8,8,,"1,247,569","28,030,420"
93,MC Kevinho - Olha a Explosão,60,6,9,,"845,859","27,773,084"
94,DJ Luian - Verte Ir,40,5,7,,"1,167,340","27,550,172"
95,TINI - Fresa,17,16,1,(x5),"1,953,982","27,426,217"
96,Camilo - Tutu,21,11,4,,"1,840,998","27,022,768"
97,Maluma - HP,44,8,7,,"1,261,150","26,856,955"
98,Intoxicados - Nunca quise,153,,68,,"260,313","26,702,706"
99,6ix9ine - BEBE,45,11,8,,"1,019,624","26,698,978"
100,Sech - Otro Trago - Remix,23,9,2,(x2),"2,187,891","26,641,075"
101,Khea - Loca,49,12,6,,"1,245,989","26,298,671"
102,Shakira - Perro Fiel,62,10,4,,"1,227,391","26,056,322"
103,Soda Stereo - Trátame Suavemente - Remasterizado 2007,214,,28,,"285,064","25,960,585"
104,Daddy Yankee - Shaky Shaky,77,13,1,(x5),"745,587","25,795,822"
105,Thalía - Desde Esa Noche,87,18,1,(x4),"590,894","25,770,214"
106,Wisin - Vacaciones,75,7,8,,"812,103","25,602,607"
107,Nicky Jam - Si Tú La Ves,66,,17,,"638,506","25,535,847"
108,Ed Sheeran - Perfect,131,,55,,"324,775","25,502,961"
109,Sebastian Yatra - No Hay Nadie Más,91,,20,,"541,178","25,217,718"
110,"Nicki Nicole - Nicki Nicole: Bzrp Music Sessions, Vol. 13",21,8,1,(x1),"3,051,587","25,104,533"
111,Romeo Santos - Bella y Sensual,57,,19,,"839,595","25,050,622"
112,IAmChino - Ay Mi Dios,83,,13,,"686,058","24,902,720"
113,Ozuna - Dile Que Tu Me Quieres,83,5,8,,"665,666","24,830,851"
114,Khea - Vete,56,,14,,"963,077","24,755,615"
115,Enrique Iglesias - SUBEME LA RADIO,51,11,3,(x2),"1,172,445","24,754,743"
116,TINI - Quiero Volver,74,,22,,"622,355","24,715,422"
117,Piso 21 - Te Vi,53,,15,,"830,248","24,510,239"
118,Zion & Lennox - La Player (Bandolera),64,,12,,"726,743","24,073,665"
119,Tainy - Adicto,19,12,3,(x1),"1,544,526","24,017,888"
120,J Balvin - Sigo Extrañándote,56,,12,,"718,672","23,918,303"
121,Maluma - Mala Mía,41,3,8,,"1,002,520","23,772,566"
122,Dua Lipa - New Rules,87,,23,,"639,286","23,451,865"
123,Bad Bunny - Amorfoda,35,10,1,(x2),"2,589,194","23,279,741"
124,Luis Fonsi - Imposible,45,,13,,"1,034,728","23,203,130"
125,Sebastian Yatra - Cristina,41,,11,,"1,086,420","23,020,835"
126,Cosculluela - Madura,44,11,6,,"880,793","22,966,529"
127,Ciro y los Persas - Me Gusta,162,,103,,"292,936","22,902,684"
128,Coldplay - The Scientist,230,,63,,"188,724","22,902,636"
129,Dame 5 - Piel a Piel,74,,20,,"535,157","22,895,267"
130,Karol G - Créeme,57,,26,,"684,357","22,633,691"
131,Leslie Grace - Duro y Suave,67,,25,,"589,216","22,533,184"
132,Ed Sheeran - Photograph,196,,43,,"166,888","22,508,555"
133,Piso 21 - Puntos Suspensivos,53,,18,,"838,369","22,432,831"
134,Shakira - Clandestino,43,7,8,,"928,605","22,429,236"
135,Ozuna - Quiero Repetir,56,,12,,"993,524","22,427,333"
136,Luis Fonsi - Despacito - Remix,42,13,1,(x2),"1,933,094","22,378,443"
137,Imagine Dragons - Believer,141,,65,,"220,558","22,172,286"
138,Marama - Loquita,98,44,1,(x3),"538,868","22,160,475"
139,Daddy Yankee - Vuelve,38,5,6,,"1,130,892","22,108,206"
140,Don Omar - Te Quiero Pa´Mi,64,,19,,"519,617","21,903,852"
141,Thalía - No Me Acuerdo,54,,14,,"784,762","21,837,659"
142,Charly Black - Gyal You A Party Animal - Remix,65,,13,,"658,775","21,675,924"
143,Enrique Iglesias - DUELE EL CORAZON,63,18,1,(x10),"648,940","21,559,862"
144,Rombai - Locuras contigo,105,37,1,(x2),"445,471","21,539,506"
145,Abraham Mateo - Loco Enamorado,53,,16,,"743,348","21,448,782"
146,Ozuna - Baila Baila Baila,34,6,8,,"1,126,631","21,334,422"
147,DJ Snake - Let Me Love You,67,18,4,,"609,551","21,278,598"
148,Ulises Bueno - Intento,119,,52,,"343,758","21,244,840"
149,Paulo Londra - Dimelo,31,9,2,(x4),"1,449,345","21,085,101"
150,j mena - La Cobra,34,4,1,(x1),"2,450,081","20,970,169"
151,Ozuna - El Farsante,40,9,5,,"1,052,177","20,900,338"
152,Duki - Hijo De La Noche,65,5,7,,"883,795","20,862,407"
153,Abel Pintos - Oncemil,129,,78,,"217,663","20,807,337"
154,No Te Va Gustar - A las Nueve,190,,46,,"366,297","20,737,004"
155,Las Pelotas - Personalmente,146,,107,,"203,392","20,651,424"
156,Mano Arriba - Llamame Mas Temprano,110,,23,,"405,679","20,522,539"
157,Khea - Loca Remix,49,5,8,,"1,181,477","20,461,884"
158,Joey Montana - Picky,78,24,1,(x11),"562,797","20,008,480"
159,Paulo Londra - Por Eso Vine,32,,13,,"1,046,873","19,966,126"
160,La Beriso - No Me Olvides,166,,25,,"244,101","19,812,950"
161,Sebastian Yatra - Por Perro,56,,16,,"663,917","19,772,149"
162,Yandel - Explícale,43,,13,,"816,300","19,588,670"
163,Sebastian Yatra - SUTRA,44,,18,,"851,813","19,377,922"
164,Paulo Londra - Condenado Para el Millon,53,,25,,"663,074","19,367,856"
165,Olvidate! - Amor para un Rato,67,,18,,"552,586","19,276,198"
166,Ozuna - Unica,40,3,8,,"868,158","19,261,063"
167,"ROSALÍA - Yo x Ti, Tu x Mi",20,2,10,,"1,232,104","19,068,144"
168,Sebastian Yatra - Runaway,28,,13,,"1,016,366","18,925,778"
169,Paulo Londra - Forever Alone,36,3,8,,"1,126,421","18,871,343"
170,Ozuna - Solita,49,,14,,"891,439","18,811,379"
171,Ozuna - No Quiere Enamorarse (Remix),72,9,6,,"485,130","18,800,960"
172,Marama - Nena,91,28,3,(x1),"472,196","18,758,162"
173,Rauw Alejandro - El Efecto,38,,30,,"744,851","18,706,453"
174,Gente De Zona - La Gozadera,124,,15,,"336,221","18,667,473"
175,Piso 21 - Besándote,54,,17,,"606,946","18,602,742"
176,Rauw Alejandro - Fantasias,17,7,2,(x2),"1,728,975","18,577,347"
177,The Black Eyed Peas - RITMO (Bad Boys For Life),12,9,1,(x5),"2,092,066","18,573,623"
178,Nicky Jam - El Perdón,112,20,1,(x14),"333,074","18,566,039"
179,Major Lazer - Lean On,94,23,2,(x10),"399,365","18,510,087"
180,Duki - Si Te Sentis Sola,45,6,5,,"1,224,360","18,490,404"
181,Paulo Londra - Solo Pienso En Ti,32,3,7,,"1,350,743","18,425,373"
182,Kevin Roldan - PPP,46,,20,,"790,353","18,393,720"
183,Maluma - El Préstamo,44,,11,,"867,858","18,245,966"
184,Camila Cabello - Havana,66,,27,,"681,086","18,054,710"
185,Nicky Jam - Hasta el Amanecer,77,19,2,(x7),"463,537","18,049,076"
186,Jesse & Joy - 3 A.M.,48,,23,,"729,618","18,028,521"
187,Drake - One Dance,61,19,3,(x4),"517,365","17,963,910"
188,Los Abuelos De La Nada - Mil Horas,128,,117,,"219,659","17,879,903"
189,Becky G - Bubalu,37,,19,,"797,239","17,808,237"
190,Danny Ocean - Dembow,44,,20,,"724,311","17,452,891"
191,Billie Eilish - bad guy,40,,21,,"654,305","17,435,864"
192,Duki - No Me Llores,39,3,8,,"957,992","17,410,843"
193,Justin Bieber - Sorry,80,23,1,(x5),"422,413","17,385,503"
194,Rihanna - Work,61,22,1,(x7),"505,726","17,335,116"
195,Mano Arriba - La Noche No Es para Dormir,81,,18,,"483,497","17,297,940"
196,Duki - Quavo #Mododiablo,53,,11,,"946,262","17,120,394"
197,J Balvin - QUE PRETENDES,27,,19,,"891,432","16,989,987"
198,Lady Gaga - Shallow,58,,24,,"669,716","16,887,710"
199,Justin Quiles - DJ No Pare,17,2,10,,"1,195,431","16,839,223"
200,Clean Bandit - Rockabye,62,,15,,"515,417","16,835,862"
201,Luis Alberto Spinetta - Seguir Viviendo Sin Tu Amor,108,,100,,"273,537","16,749,009"
202,Sebastian Yatra - Alguien Robo,53,,20,,"514,003","16,745,128"
203,Bruno Mars - 24K Magic,75,,14,,"496,934","16,744,226"
204,Queen - Bohemian Rhapsody - Remastered 2011,63,,25,,"560,726","16,686,581"
205,Ozuna - Diles,83,,54,,"318,101","16,638,158"
206,Mike Posner - I Took A Pill In Ibiza - Seeb Remix,78,14,5,,"409,977","16,599,234"
207,Major Lazer - Cold Water,48,14,2,(x4),"570,970","16,558,399"
208,Rombai - Curiosidad,80,30,3,(x1),"404,767","16,527,600"
209,Karol G - Culpables,43,,21,,"612,175","16,476,739"
210,Ariana Grande - 7 rings,38,,15,,"965,388","16,440,956"
211,Gustavo Cerati - Puente,177,1,8,,"200,046","16,418,060"
212,Shakira - Me Enamoré,46,,15,,"611,409","16,395,148"
213,Maroon 5 - Girls Like You,61,,39,,"409,918","16,388,138"
214,Reik - Ya Me Enteré,70,4,9,,"457,421","16,359,438"
215,FMK - Perdóname,48,,17,,"570,389","16,345,615"
216,Anuel Aa - Quiere Beber,43,,15,,"822,266","16,311,852"
217,Karol G - Mi Cama - Remix,40,,13,,"752,613","16,302,597"
218,Fer Palacio - Ya No Mas,35,,14,,"1,160,276","16,277,409"
219,The Chainsmokers - Closer,58,9,7,,"498,475","16,237,155"
220,Brytiago - Asesina,28,7,8,,"939,981","16,221,681"
221,Justin Bieber - Love Yourself,92,12,5,,"329,551","16,152,240"
222,TINI - Consejo de Amor,78,,57,,"301,737","16,114,043"
223,CNCO - Mamita,46,,23,,"669,624","16,106,196"
224,Sia - Cheap Thrills,79,17,2,(x1),"461,760","15,989,891"
225,Turf - Pasos Al Costado,100,,105,,"237,210","15,973,152"
226,Camila Cabello - Havana - Remix,40,,18,,"892,944","15,925,370"
227,Enrique Iglesias - EL BAÑO,30,3,10,,"1,099,564","15,789,555"
228,Pitbull - Hey Ma,38,,14,,"686,836","15,748,930"
229,J Balvin - Ginza,81,17,1,(x8),"442,762","15,737,539"
230,Cardi B - I Like It,51,,24,,"576,768","15,713,092"
231,The Weeknd - I Feel It Coming,66,,22,,"486,377","15,684,676"
232,WOS - MELÓN VINO,17,4,7,,"1,453,659","15,673,987"
233,Daddy Yankee - Dura - Remix,36,4,8,,"820,515","15,669,494"
234,Daddy Yankee - Que Tire Pa Lante,11,10,2,(x2),"1,664,799","15,591,025"
235,CHANO - Carnavalintro,53,,18,,"532,280","15,551,705"
236,Manuel Turizo - Esperándote,53,,25,,"708,586","15,535,371"
237,Rombai - Una y Otra Vez,45,,19,,"558,894","15,446,572"
238,Sech - Si Te Vas,14,7,5,,"1,420,864","15,397,046"
239,Ozuna - Tú Foto,33,,14,,"779,384","15,365,786"
240,La Beriso - Madrugada,155,,62,,"135,922","15,345,214"
241,Marama - Noche Loca,77,3,7,,"317,724","15,231,743"
242,Myke Towers - Si Se Da - Remix,22,,21,,"886,339","15,223,435"
243,Farruko - Chillax,64,,30,,"428,025","15,219,505"
244,Prince Royce - El Clavo,41,,21,,"604,276","15,193,481"
245,Papichamp - Árabe,37,,22,,"611,586","15,097,491"
246,Duki - Hello Cotto,36,,14,,"892,420","15,075,481"
247,Nacho - Báilame,41,,12,,"693,289","15,070,082"
248,Karol G - Mi Cama,34,8,4,,"1,227,461","15,038,867"
249,Marama - Bronceado,82,24,5,,"448,415","15,007,218"
250,Callejeros - Una Nueva Noche Fría,107,,134,,"205,910","14,971,937"
251,Maroon 5 - Sugar,101,13,2,(x3),"226,442","14,927,167"
252,Mau y Ricky - Mi Mala - Remix,49,,23,,"677,331","14,875,377"
253,Anuel Aa - Hipócrita,46,,30,,"489,345","14,846,658"
254,Lit Killah - Tan Bien,34,,21,,"777,105","14,744,183"
