78,Billie Eilish - when the party's over,63,,27,,"95,181","3,065,755"
79,Capital Bra - Wir ticken,33,6,1,(x1),"466,741","3,061,932"
80,MERO - Wolke 10,31,5,1,(x1),"505,043","3,042,854"
81,Billie Eilish - lovely,81,,39,,"56,905","3,029,031"
82,Kygo - It Ain't Me,51,15,2,(x6),"149,720","3,017,915"
83,Starley - Call On Me - Ryan Riback Extended Remix,67,14,7,,"92,071","3,008,051"
84,Lukas Graham - 7 Years,70,23,1,(x5),"109,114","3,007,795"
85,Avicii - SOS,35,7,5,,"186,238","3,004,113"
86,Dardan - Facetime,45,1,10,,"140,341","2,989,535"
87,Mike Posner - I Took A Pill In Ibiza - Seeb Remix,73,13,3,(x1),"102,638","2,987,033"
88,Calvin Harris - One Kiss,41,13,2,(x1),"151,142","2,986,329"
89,Luis Fonsi - Despacito (Featuring Daddy Yankee),55,9,4,,"122,966","2,956,359"
90,Robin Schulz - Sugar,77,23,1,(x7),"100,210","2,943,790"
91,MERO - Hobby Hobby,25,8,1,(x1),"477,263","2,937,713"
92,Mike Perry - The Ocean,71,17,6,,"94,300","2,932,983"
93,Ed Sheeran - Galway Girl,57,8,4,,"120,431","2,931,329"
94,5 Seconds of Summer - Youngblood,60,,15,,"91,524","2,930,536"
95,NF - Let You Down,53,13,5,,"113,907","2,914,267"
96,Luis Fonsi - Despacito - Remix,36,14,1,(x7),"181,126","2,913,067"
97,Bonez MC - Palmen aus Plastik,133,,51,,"37,158","2,889,270"
98,Justin Bieber - Love Yourself,71,21,1,(x1),"94,110","2,884,904"
99,Avicii - Without You,71,4,6,,"96,641","2,871,438"
100,Samra - Cataleya,41,5,1,(x1),"204,956","2,870,980"
101,Summer Cem - Diamonds,29,4,2,(x1),"284,353","2,866,194"
102,MEDUZA - Piece Of Your Heart,35,3,9,,"131,903","2,859,684"
103,Major Lazer - Cold Water,51,15,1,(x6),"163,686","2,853,436"
104,Robin Schulz - Speechless,46,,12,,"124,307","2,852,947"
105,Halsey - Without Me,41,1,10,,"122,177","2,844,268"
106,Mabel - Don't Call Me Up,44,,16,,"116,626","2,818,936"
107,Ariana Grande - 7 rings,38,6,3,(x1),"214,276","2,797,206"
108,OneRepublic - Rescue Me,33,,16,,"122,619","2,791,581"
109,Imagine Dragons - Bad Liar,47,,24,,"98,124","2,767,320"
110,Shawn Mendes - Treat You Better,64,12,2,(x2),"106,446","2,738,507"
111,The Chainsmokers - Paris,57,14,2,(x3),"134,535","2,737,175"
112,El Profesor - Bella ciao - HUGEL Remix,40,8,2,(x1),"190,563","2,736,523"
113,Jonas Brothers - Sucker,37,,13,,"125,434","2,727,061"
114,Shawn Mendes - There's Nothing Holdin' Me Back,49,12,3,(x3),"128,487","2,711,612"
115,DJ Snake - Let Me Love You,47,18,2,(x4),"122,859","2,702,523"
116,Portugal. The Man - Feel It Still,66,5,6,,"102,674","2,688,693"
117,Twenty One Pilots - Heathens,53,14,3,(x1),"117,209","2,686,370"
118,Burak Yeter - Tuesday,51,10,5,,"107,928","2,667,151"
