73,Billie Eilish - when the party's over,64,1,5,,"9,024,389","240,589,387"
74,Kendrick Lamar - DNA.,62,10,2,(x2),"20,025,023","240,542,022"
75,Desiigner - Panda,74,15,1,(x1),"10,691,601","240,029,058"
76,Sam Hunt - Body Like A Back Road,85,,15,,"5,145,217","237,871,427"
77,Cardi B - Bodak Yellow,69,11,3,(x3),"8,948,749","236,132,610"
78,Rihanna - Needed Me,70,22,3,(x5),"6,672,358","235,845,205"
79,Drake - Jumpman,83,19,3,(x1),"5,717,689","235,755,904"
80,Drake - Hotline Bling,81,21,1,(x4),"9,430,345","231,021,814"
81,YNW Melly - Murder On My Mind,67,5,4,,"9,916,313","230,941,563"
82,Bazzi - Mine,73,7,4,,"9,089,685","230,265,805"
83,DJ Khaled - I'm the One,47,16,2,(x4),"15,755,922","229,823,888"
84,5 Seconds of Summer - Youngblood,82,,17,,"6,162,302","229,675,445"
85,Lil Nas X - Old Town Road - Remix,39,14,1,(x3),"20,673,623","227,558,374"
86,Justin Bieber - Sorry,67,19,1,(x7),"11,487,843","226,644,872"
87,XXXTENTACION - Look At Me!,98,,27,,"4,518,486","225,959,990"
88,Lil Tecca - Ransom,32,16,1,(x4),"12,771,301","224,364,536"
89,Zedd - The Middle,79,8,7,,"7,714,406","224,049,021"
90,XXXTENTACION - changes,70,1,7,,"8,147,473","218,375,366"
91,A Boogie Wit da Hoodie - Swervin,54,6,7,,"7,398,540","213,406,270"
92,Drake - Passionfruit,66,6,1,(x2),"13,291,694","212,696,878"
93,Twenty One Pilots - Ride,108,10,6,,"5,450,673","212,540,142"
94,"G-Eazy - Me, Myself & I",74,21,3,(x10),"6,514,793","211,549,346"
95,XXXTENTACION - Everybody Dies In Their Nightmares,88,,15,,"5,887,270","210,811,749"
96,Twenty One Pilots - Stressed Out,103,13,4,,"5,722,351","209,847,273"
97,6ix9ine - FEFE,39,10,2,(x2),"15,416,204","209,352,697"
98,Khalid - Love Lies,64,1,9,,"7,338,268","207,860,601"
99,Aminé - Caroline,75,11,6,,"5,589,557","207,077,317"
100,Drake - Too Good,50,22,2,(x3),"7,188,651","205,092,554"
101,Rihanna - Work,58,13,1,(x8),"11,535,706","203,337,363"
102,Future - Low Life,85,,12,,"4,420,314","202,797,539"
103,Kendrick Lamar - All The Stars,54,11,2,(x2),"12,006,752","202,797,307"
104,Justin Bieber - Love Yourself,66,19,1,(x4),"8,741,229","202,478,361"
105,Rae Sremmurd - Black Beatles,54,12,1,(x3),"15,300,949","202,218,064"
106,Bryson Tiller - Exchange,122,,24,,"2,953,956","201,965,562"
107,Rich The Kid - Plug Walk,60,5,7,,"8,789,836","201,572,733"
108,Twenty One Pilots - Heathens,59,15,3,(x5),"8,044,196","201,317,609"
109,Migos - Slippery,69,,21,,"4,612,134","200,094,625"
110,Panic! At The Disco - High Hopes,73,,13,,"5,716,237","199,943,345"
111,Flipp Dinero - Leave Me Alone,60,2,10,,"6,619,217","199,932,433"
112,A Boogie Wit da Hoodie - Drowning,70,,21,,"4,494,984","199,061,872"
113,Marshmello - Silence,69,2,10,,"6,535,508","196,077,337"
114,Fetty Wap - Trap Queen,90,24,1,(x5),"5,376,943","195,518,304"
115,DaBaby - Suge,40,7,4,,"8,225,410","195,074,027"
116,Kodak Black - Roll In Peace,74,,24,,"4,333,660","194,075,434"
